SMILES,molaff,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MinPartialCharge,PEOE_VSA2,NumRotatableBonds
COC(=O)C[C@H]1C(C)(C)[C@@H](O2)[C@@H](C3)C(=O)[C@@]1(C)[C@]([C@]234)(O)CC[C@]5(C)[C@]4(O)CC(=O)O[C@H]5c6ccoc6,-2.4201,16.01700631,1.660721493,0.598250929,-0.47218929,14.38361155,10
C[C@]12CC[C@H](O1)[C@@](C)(CO2)C(=O)CC[C@]3([C@@H]([C@@]456)CCC4)[C@H]7[N@@H+]6C[C@@H](CC5)[C@]3(C)CC[C@@H]7C(C)C,-3.5608,16.30339132,4.061500457,0.640535847,-0.349081585,4.794537184,10
C[N+]1(C)CCc(cc(c2O)OC)c3[C@@H]1Cc(c4c23)cc(O)c(c4)OC,-4.8998,9.701907951,1.209016912,0.823934262,-0.504247487,0,8
c1ccccc1CCC(=O)C[C@@H](O)/C=C/c2ccccc2,-5.7381,13.2691865,0.89764594,0.840203092,-0.388575024,4.794537184,8
CC(C)[C@H]1CC[C@@]2(C)[C@H](CC3)C[N@H+]4[C@@H]1[C@@]2([C@@H]([C@@]345)CCC5)CC[C@H]6[C@@](C)(CC[C@@H]7O)OC(=O)[C@]67C,-3.3952,14.9813603,3.380802715,0.607193405,-0.458536136,4.794537184,10
OCCCc(c1)cc(O)c(c12)O[C@@H]([C@H]2CO)c3cc(OC)c(cc3)O[C@H](O4)[C@H](O)[C@H](O)[C@@H](O)[C@@H]4C,-5.3264,9.515125394,1.526706954,0.310420517,-0.504239986,0,16
O=COC(C)(C)CCc1c(OC)c(O)cc(c12)oc3c(c2=O)c(O)c4c(c3)OC(C)(C)CC4,-0.6391,14.87177502,1.423469716,0.415411292,-0.506600349,9.589074368,12
O=C1C(=C)[C@H](C2)CC[C@H]3[C@@](CO4)([C@@H]5[C@H](O)[C@@]4([C@]123)O)[C@@H](O)CCC5(C)C,-5.7864,14.99638657,2.055752394,0.576271525,-0.392434676,4.794537184,5
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)c(c(O)cc2O)c(c23)O[C@@H](CC3=O)c4ccc(O)cc4,-4.0796,14.10470972,1.062584122,0.348495679,-0.507966607,4.794537184,10
CC(=O)O[C@H](C(=O)OC)[C@H]1C(C)(C)C(=O)C(=C2[O-])C=C([C@H]3[C@]12C)[C@H]4[C@@](C)(CC3)[C@@H](OC(=O)C4)c5ccoc5,-0.5626,15.61397024,1.597740119,0.429274082,-0.874554815,14.38361155,10
COC(=O)C(C1)=C2CCC(=C2[C@]134)CC[C@H]5[C@]3(C)[C@@H]6[N@+]([O-])(C5)C[C@@H](C)[C@H](C4=O)C6,-1.0723,15.9955467,2.111741308,0.39588599,-0.632557438,4.794537184,4
C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)Oc(cc2)ccc2-c(cc3=O)oc(c34)cc(O)cc4O,-2.3984,13.2362287,0.834920877,0.422502196,-0.507678166,4.794537184,9
OCC(CO)=CCC/C(C)=C/CC/C(C)=C/CC\C=C(C)\CC\C=C(C)\CCC=C(CO)CO,-3.5343,8.668428945,2.238408437,0.127294268,-0.391934315,0,27
C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)O[C@H](C2=O)[C@@H](c(c3)ccc(O)c3O)Oc(c24)cc(O)cc4O,-3.1171,14.6091184,1.160198028,0.312961474,-0.507678567,4.794537184,11
O[C@@H](O1)[C@H](O)[C@@H](O)[C@H](O)[C@H]1COC(=O)/C=C/c2cc(OC)c(O)cc2,-3.4201,12.86463235,1.079631171,0.322729034,-0.504254344,0,11
CC(C)(O)[C@H](O)CC[C@@H](C)[C@@H](CC1)[C@@](C)(CC2)[C@]1(C)[C@@H]3CC[C@H]([C@]4([C@]235)C5)C(C)(C)C(=O)CC4,-4.4683,14.82336479,3.363697657,0.491443152,-0.390155743,4.794537184,14
c1cc(O)ccc1[C@H](CC2=O)Oc(c23)c(c([O-])cc3O)-c4c(O)ccc(c4)[C@H](CC5=O)Oc(c56)cc(O)cc6O,-3.7883,14.2178351,1.029095708,0.250234266,-0.871856556,9.589074368,8
Oc1cc(O)cc(c12)O[C@@H](CC2=O)c(c3)ccc(O)c3Oc(cc4)ccc4[C@H](CC5=O)Oc(c56)cc(O)cc6O,-3.8674,13.74177294,1.006963544,0.224967551,-0.507678567,9.589074368,9
O[C@@H]1OC=C(C(=O)OC)[C@H]([C@H]12)C[C@H](O)[C@@H]2C,-5.2553,12.55163454,1.717247732,0.618934656,-0.471850695,0,5
C=C(C)[C@@H](O)CC[C@](C)(O)[C@@H](CC1)[C@H]([C@@]12C)CC[C@H]3[C@@]2(C)CC[C@@H]4[C@]3(C)CCC(=O)C4(C)C,-3.185,14.94183731,2.39812585,0.450202568,-0.38988071,4.794537184,14
COc(c1)c(O)c(OC)cc1C(=O)O[C@H]([C@@H](O)[C@@H]2C)[C@@H](O)[C@@H](O2)OC[C@@H]3[C@H](O)[C@H](O)[C@@H](O)[C@@H](O3)Oc(c4=O)c(-c5cc(O)c(O)cc5)oc(c46)cc(O)cc6O,-6.383,15.06860049,1.251783905,0.074055676,-0.507678166,4.794537184,23
c1cc(O)cc(O)c1-c(c(c2=O)CC=C(C)C)oc(c23)cc(OC)c(c3O)\C=C\C(C)C,-5.4606,14.86382,1.100477068,0.424685825,-0.507822516,4.794537184,14
CC(C)=CCc(c1O)c(O)c(CC=C(C)C)c(c12)oc3c(c2=O)cccc3O,-0.9734,14.20764015,1.055133535,0.433612134,-0.507069855,4.794537184,11
C1OC(=O)C=C1[C@H]2CC[C@@](O)([C@@]23C)[C@H]4[C@H](CC3)[C@]5(C)[C@H](CC4)C[C@H](CC5)O[C@H](O6)[C@H](O)[C@@H](OC)[C@@H](O)[C@H]6C,-2.4992,13.02656889,2.294899752,0.372444813,-0.457979662,0,11
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)O[C@H](C2=O)[C@H](c(c3)ccc(O)c3O)Oc(c24)cc(O)cc4O,-1.432,14.64763692,1.169505227,0.255686414,-0.507678567,4.794537184,12
COc1c(OC)ccc(c12)C[C@H]3c4c(CC[N@@H+]3C2)cc(O)c(c4)OC,-2.5354,9.544063563,1.317262859,0.890747117,-0.504247711,0,7
C1CC[C@](C([O-])=O)(C)[C@@H](CC2)[C@]1(C)[C@@H]([C@]234)CCC(C4)C(=C)[C@H]3O,-4.0862,13.4046032,2.172387067,0.75644564,-0.549557114,0,4
OC[C@@]1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2CC=C([C@]34C)[C@H]5[C@@](C)(CC4)CCC(C)(C)C5,-3.8416,10.73520585,3.548236594,0.423597837,-0.395695288,0,10
CC[C@H](C)C(=O)O[C@H]1[C@H](O)C[C@@H]([C@@]2([C@@]13CO3)COC(=O)C)[C@@](C)([C@H](C4)O[C@@H]([C@@H]45)OCC5)[C@H](C)C[C@@H]2OC(=O)C,-3.3279,14.80626118,3.396931782,0.285810357,-0.464998406,14.38361155,14
CC(=O)[C@H](CC1)[C@@]2(C)[C@H](O)[C@@H](O)[C@@H]([C@@]3([C@@]124)O4)[C@]5(C)[C@@H](CC3)C[C@@H](O)CC5,-4.2913,14.11053674,3.05739603,0.617567115,-0.393119727,4.794537184,7
c1cc(O)c(O)cc1C[C@](O)([C@H]2OC)COc(c23)cc(O)cc3,-5.6311,9.103229167,1.007368791,0.644748155,-0.507822804,0,8
C[C@H]1[C@H](CO)[C@@H](C2)[C@H](CO)[C@@H](C3)[N@H+]1[C@H]2c(c3c45)[nH]c4cccc5,-3.7157,9.717281274,0.1886815,0.658157296,-0.395830248,0,5
COC(=O)C(=C)[C@H](C1)Oc(c12)ccc(c2)C(=O)C,-4.3474,12.26878105,0.983772676,0.464268285,-0.484840621,4.794537184,5
CC(C)(O)[C@@H](CC1)[C@@H](C=C1C)c(c(c2)O)c(O)cc2CCCCC,-2.9994,9.577829061,1.962500394,0.504940222,-0.507497152,0,13
COc(cc1)cc(O)c1[C@@H](C2)COc(c23)cc(cc3)OC,-3.9191,8.958031817,1.062733554,0.941420955,-0.5075184,0,6
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)O[C@@H]([C@H]2C)[C@H](OC)[C@@H](O)[C@@H](O2)O[C@@H](CC3)C[C@@H](CC4)[C@@]3(C)[C@H]([C@@]4([C@]567)O7)CC[C@]5(C)C(=CC6)C8=CC(=O)OC8,-5.1967,12.99472193,1.974603452,0.144840473,-0.457631992,0,16
O[C@@H]1CO[C@H]([C@H](O)[C@H]1O)OC[C@H]([C@H]2c(cc(c3O)OC)cc3OC)[C@H](CO)Cc(c24)cc(OC)c(O)c4OC,-3.479,10.5109714,1.794708419,0.254354748,-0.501699479,0,19
CN1CC[C@@]2([C@]134)c5c(cc6c(c5)OCO6)[C@H](C4)O[C@]3(OC)[C@@H](C(=O)C2)OC,-3.968,14.57839561,0.804245677,0.778889819,-0.453584328,9.694446915,5
C/C=C(C1)\[C@@H](C2)[C@H](CO)[C@@H](C3)[N@H+]1[C@H]2c(c3c45)[nH]c4ccc(c5)O,-4.5207,9.564772534,0.07962833,0.600328936,-0.507941388,0,4
C/C=C(C1)\[C@@H](C2)[C@H](CO)[C@@H](C3)[N@H+]1[C@H]2c(c3c45)[nH]c4ccc(c5)OC,-4.1281,9.61106883,0.143722718,0.735028442,-0.496742966,0,5
C=C(C)[C@H](CC1)[C@@H](C=C1C)c(c2O)c(O)cc(c2C([O-])=O)CCCCC,-2.5999,12.82765288,2.039584318,0.565686592,-0.544658238,0,12
CC(O1)(C)O[C@@H](C1(C)C)CC/C(C)=C/COc(cc2)cc(c23)oc(=O)cc3,-3.2863,12.04079003,0.792988744,0.536937617,-0.489392132,0,11
O[C@H]1OCC([C@@H]2C)[C@@H](C3)C1C(C4)[N@H+]2C3c(c4c56)[nH]c5cccc6,-4.3926,9.717281274,0.104769463,0.680340511,-0.367468943,0,2
C[C@@H](O)/C=C/[C@H](C1(C)C)C(CO)=CC(=O)C1,-5.3378,12.82835235,1.92575822,0.71344887,-0.39198684,4.794537184,8
CC(O1)(C)C=Cc(c2)c1cc(c2[C@]34O)O[C@@H]3[C@@]5([O-])C(OC4)=CC(=O)C=C5,-3.1088,14.44111545,0.98420362,0.747807719,-0.837926043,4.794537184,3
OC[C@H]1[C@H](C2)/C(=C\C)CN3[C@H]1Cc(c4C23O)c5c([nH]4)ccc(c5)O,-4.0054,9.569216978,0.01712833,0.602989559,-0.507941388,4.899909731,5
c1cc(O)c(OC)cc1C[C@H]([C@@H]2COC(=O)C)CO[C@@H]2c3cc(OC)c(O)cc3,-2.8838,12.63294886,1.330130454,0.686831473,-0.504254605,4.794537184,12
c1cc(O)ccc1CCC(=O)C[C@@H](CC2(OC)OC)O[C@H](C2)C[C@H]3[C@@H](C=C)[C@@H](OC=C3C(=O)OC)O[C@H](O4)[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO,-4.844,14.89113189,1.345259902,0.106372145,-0.507966645,4.794537184,22
CC(=O)[C@H](CC1)[C@@]2(C)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]([C@@]3([C@@]124)O4)[C@]5(C)[C@@H](CC3)C[C@@H](O)CC5,-2.2766,14.52555276,3.318886091,0.522993369,-0.458140455,14.38361155,9
CC(C)=CCc1c(O)ccc(c1)-c(c(c2=O)O)oc(c23)cc(O)cc3O,-5.8131,13.38494922,0.857410039,0.532608621,-0.507678166,4.794537184,9
COC(=O)[C@@]([C@@]123)(C1)C=C[C@H](O)[C@@H]2[C@](C)([C@H](C)CC3)CCc4ccoc4,-3.8208,13.98756411,1.407308109,0.66751619,-0.472338854,4.794537184,8
COc(cc1)ccc1\C=C\C(=O)O[C@@H](C2)[C@](C)(O)[C@H]([C@]23O)[C@@H](OC=C3C(=O)OC)O[C@H](O4)[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO,-3.755,14.13931527,1.302565819,0.149884557,-0.496767824,0,17
C=C/C(C)=C/C[C@H]1[C@](C)(O)[C@@H](O)[C@H](O)[C@H]([C@@]12C)C(C)(C)CCC2,-4.588,9.923744803,1.928697734,0.697571472,-0.389980498,0,11
Oc1cc(O)cc(c12)oc(cc2=O)Oc3ccc(O)cc3,-4.7049,12.66943572,0.638278662,0.669364047,-0.507962229,4.794537184,5
CC1=CCC(=O)[C@](C)([C@H]2CC(=O)OC)[C@H]1[C@@H](O)[C@H]3O[C@@H](C4[C@@]23C)C[C@H](C=4C)c5ccoc5,-4.4949,15.29613987,1.454363743,0.56578452,-0.47231502,9.589074368,9
C1CC[C@](C([O-])=O)(C)[C@@H](CC2)[C@]1(C)[C@]([C@]234)(O)CCC(C4)C(=C)C3,-4.7017,13.42794693,2.159164278,0.756561896,-0.549557099,0,4
[O-]C(=O)[C@@](C)(C1)CC[C@](CO)(CC2)[C@@H]1C([C@@]23C)=CC[C@H]4[C@@]3(C)CC[C@@H]5[C@]4(C)CCC(=O)C5(C)C,-2.8253,14.91666081,3.51314211,0.572271018,-0.54956829,4.794537184,9
c1cc(O)c(OC)cc1C[C@H]([C@@H]2CO)CO[C@@H]2c3cc(O)c(O)cc3,-6.0426,9.220920729,1.092300671,0.620412248,-0.504259875,0,10
C1CC[C@](C([O-])=O)(C)[C@@H](CC2)[C@]1(C)[C@@H]([C@]234)CCC(C4)C(=C)C3,-4.1643,13.36608468,2.132803734,0.692750802,-0.549557114,0,3
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)O[C@H](OC=C2)[C@@H]([C@@]23O)[C@@](C)(O)C[C@@H]3O,-4.7058,9.324460506,1.956819145,0.267033832,-0.472114142,0,11
C[C@@H]1OC=C(C(=O)OC)[C@@H](C2)[C@H]1CN(CC3)[C@H]2c(c3c45)[nH]c4cccc5,-4.7141,13.4216857,0.146242323,0.801159949,-0.497392083,4.899909731,3
[O-]C(=O)/C(C)=C/CC[C@@H](C)[C@@H](CC1)[C@@](C)(CC2)[C@]1(C)[C@@H]3CC[C@H]([C@]4([C@]235)C5)C(C)(C)[C@@H](O)CC4,-0.9112,12.23432584,2.6954547,0.525151074,-0.545190244,0,12
C=C(C)C(=O)O[C@@H](C1)[C@@H](C(=C)C(=O)O2)[C@H]2/C=C(\C)C[C@@H](C=C13)OC3=O,-3.9755,13.20557717,1.832232601,0.330551871,-0.457858799,0,4
COC(=O)C([C@H]([C@H]1[C@@]234)C=C2)=CO[C@@H]1O[C@@H]3[C@@H](C(=O)O4)[C@H](C)O,-4.4218,13.12287114,1.525094482,0.562078623,-0.471430765,4.794537184,5
CC(C)=C[C@H](c1c2=O)Oc(cc(O)cc3)c3c1oc(c24)c5c(cc4O)OC(C)(C)C=C5,-3.483,14.63253224,0.884723154,0.510625612,-0.507822375,4.794537184,7
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc(c(OC)cc2O)c(c23)oc(cc3=O)-c4ccc(O)cc4,-4.302,13.82475508,0.948763868,0.301806864,-0.507966213,4.794537184,12
C=CCC(=C1)C(=O)C=C([C@@]12OC)O[C@@H]([C@H]2C)c3cc(OC)c(cc3)OC,-3.5338,13.45718303,1.430282923,0.726515195,-0.492869938,4.794537184,10
C1CCn(c12)c(=O)c3c(n2)cccc3,-4.6183,12.64982096,0.204238473,0.621986419,-0.296116422,9.361636832,0
C1CC[N@@H+](CC2)[C@H]3[C@]1(CC4)C[C@@H](C(=O)OC)[C@@]4([C@@]235)Nc6c5cccc6,-4.6385,14.38045395,0.679607899,0.762520411,-0.468726077,4.794537184,2
OC[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)Oc2cc(C)cc(c23)O[C@@H]([C@H](C3=O)O)c4ccc(O)cc4,-5.3349,14.38687808,1.053996115,0.360835265,-0.507966606,4.794537184,11
CC(C)(O)[C@H](O)[C@@H](O)C[C@@H](C)C(CC1)=C([C@]12C)C[C@H](O)[C@@H]3[C@]2(C)CC[C@@H]4[C@]3(C)CCC(=O)C4(C)C,-3.0951,14.96940967,3.54166953,0.415344493,-0.392463094,4.794537184,17
SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1[C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)n(cn2)c(c23)ncnc3N,-4.8993,13.94803015,0.43684017,0.061895693,-0.789861633,23.28627059,24
c1cccn1C(=O)CCc2ccccc2,-4.6988,12.64107127,0.039489796,0.744601413,-0.294680743,9.361636832,3
CC(C)=CCc(c(O)cc1O)c(c12)oc(c(c2=O)O)-c3ccc(O)cc3,-4.2137,13.63062264,0.864140299,0.532608621,-0.507966213,4.794537184,9
CCCCCCCC(=O)/C=C/c1ccc(O)cc1,-2.0595,12.92304276,0.904917777,0.547119202,-0.507966251,4.794537184,10
c1cc(O)c(OC)cc1\C=C\C(=O)OCCc2ccc(O)cc2,-4.5328,12.64780913,0.900771346,0.633160726,-0.507966645,0,9
c1cc(O)c(O)cc1\C=C\C(=O)O[C@@H](CC2)C(C)(C)[C@H](CC3)[C@@]2(C)[C@@H](CC4)[C@]3(C)[C@](C)(CC5)C=4[C@@H]([C@@]56C([O-])=O)CC(C)(C)CC6,-4.4968,14.7225004,1.301943692,0.15618474,-0.549533961,0,13
c1cccn1C(=O)/C=C/c2ccc(cc2)OC,-5.2653,12.4893386,0.226290186,0.754854193,-0.496767824,9.361636832,4
CC(C)=CC[C@@H](C(=C)C)Cc(c(O)cc1O)c(c12)oc(c(c2=O)O)-c3ccc(O)cc3,-3.2973,14.07076008,0.990357109,0.397332091,-0.507966213,4.794537184,13
C1CCCCN1C(=O)/C=C/C=C/CC/C=C/c(c2)ccc(c23)OCO3,-5.2281,13.231719,0.727914979,0.439708628,-0.453595078,4.794537184,6
CC(C)C[C@H](O)c(c(c1C([O-])=O)OC)ccc1Oc(c2CO)c(O)cc(C)c2,-3.4729,12.72215517,1.353328164,0.634210686,-0.544521108,0,15
OC[C@H](CO1)[C@@H](C1=O)[C@@H](O)CCCCC,-4.0471,12.59146837,2.486349246,0.506642816,-0.464971001,4.794537184,9
c1ccccc1CC2=C([C@H](O)OC2=O)c3ccccc3,-4.0052,12.7614018,0.831348308,0.868425149,-0.428043196,0,4
[O-]C(=O)CCCN(C1=O)C(=O)C(C)=C1CCCCCC,-2.6594,13.30740138,1.064845403,0.469019735,-0.55017066,14.4889841,11
CC(C)CNC(=O)/C=C/C=C/CCCC/C=C\CCCCC,-3.3462,12.81684081,1.18267517,0.204900606,-0.352297107,4.794537184,16
c1cc(O)c(O)cc1CCOC(=O)C[C@H]2/C(=C\CO)[C@H](O[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO)OC=C2C(=O)OCCc4cc(O)c(O)cc4,-4.2015,14.7571914,1.263795983,0.072485012,-0.504259893,4.794537184,22
CC(C)[C@H](N1C)C(=O)O[C@@H](C1=O)Cc2ccccc2,-4.5727,13.47235812,1.01927463,0.777032758,-0.450346809,4.794537184,6
C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)O[C@H](C2=O)[C@@H](O[C@H](C)[C@H]2O)c(c(O)cc3O)c(c34)oc(cc4=O)-c5cc(O)c(O)cc5,-2.5355,14.94168792,1.105479955,0.189187164,-0.507279242,9.589074368,14
O=C1c2ccc(O[C@H](C3)C(=C)CO)c3c2O[C@H]4COc(c5[C@]14O)cc(O)c(c5)OC,-5.2485,14.64762107,1.151031076,0.649780732,-0.504162024,4.794537184,7
CC(C)(O)[C@@H](CC1)/C=C/[C@H](C)CC/C=C1\C,-4.7665,8.911368575,2.341676115,0.662603363,-0.389857332,0,6
O[C@@H]1CO[C@H]([C@H](O)[C@H]1O)O[C@@H](CC(C)C)c(c(c2C([O-])=O)OC)ccc2Oc(c(O)cc(C)c3)c3CO[C@@H]([C@H](O)[C@H]4O)OC[C@H]4O,-3.6438,13.69387341,1.842921972,0.150889379,-0.544521108,0,23
CC(C)C[C@H](O)c(c(c1C([O-])=O)OC)ccc1Oc(c(O)cc(C)c2)c2CO[C@@H]([C@H](O)[C@H]3O)OC[C@H]3O,0.2481,13.11991113,1.708455581,0.299922266,-0.544521108,0,19
CC(C)C[C@H](O)c(c(c1C([O-])=O)OC)ccc1Oc(c(O)cc(C)c2)c2CO[C@@H]([C@H](O)[C@@H]3O)OC[C@H]3O[C@H](OC[C@H]4O)[C@H](O)[C@@H]4O[C@H](O5)[C@H](O)[C@H](O)[C@@H]5CO,-1.7659,13.44836347,1.945813732,0.09279574,-0.544521108,0,28
c1cc(O)ccc1\C=C\C(=O)OC/C(C)=C/[C@H](O2)[C@H](O)[C@@H](C2=O)[C@@H](O3)CO[C@@H]([C@H]34)O[C@H]([C@@H](O)[C@H]4O)COC(=O)/C=C/c5ccc(O)cc5,-7.23,14.16605836,1.01875735,0.103617625,-0.507966251,4.794537184,16
CCC\C=C\C=C\[C@H]1C[C@@H](O)[C@H](O)[C@@H](C1)O,-4.1818,8.537300288,1.837456827,0.63484386,-0.390305608,0,8
NC(=[NH2+])NCCC[C@@H](C([O-])=O)N(C1=O)C(=O)C(=C1CC([O-])=O)CCCCCC,-4.2159,13.93910639,0.900913101,0.123288498,-0.549802401,30.91384753,14
[O-]C(=O)[C@H](CO)N(C1=O)C(=O)C(C)=C1CCCCCC,-3.4168,13.22857485,1.075655589,0.488921829,-0.547777353,14.4889841,11
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](O)CO[C@H](O1)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO[C@@H](O2)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2CO,-4.7808,13.8229166,2.030985393,0.043342523,-0.462823183,4.794537184,31
[O-]C(=O)CC[C@@H](C([O-])=O)N(C1=O)CC(=C1[C@@]23C)[C@H](N4[C@H](C([O-])=O)CCC4=O)[C@@H]([C@@H]2C(C)(C)CCC3)OC(=O)/C=C/C=C/C=C/C,-0.9329,15.85240392,1.867109792,0.162246425,-0.550170247,9.589074368,15
NC(=O)CCCN(C1=O)C(=O)C(C)=C1CCCCCC,-1.4372,13.4349091,1.027587494,0.517199638,-0.36967898,19.28352128,11
[O-]C(=O)[C@H](C)N(C1=O)C(=O)C(C)=C1CCCCCC,-3.3739,13.14609186,1.049405589,0.503721161,-0.547884933,14.4889841,10
COc(c1O)c(O)cc(c12)C(=O)c3c(C2=O)cccc3,-4.0145,13.1088511,0.705230576,0.704990475,-0.5041396,9.589074368,4
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@](C)(CC1)Oc(c12)c(C)c(C)c(O)c2C,-3.7698,9.109121502,1.82007814,0.402043452,-0.507381418,0,18
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@](O1)(C)CCc(c12)cc(O)c(C)c2C,-2.9428,9.050527752,1.611744807,0.414838147,-0.507661396,0,17
COc(c1)c(OC)cc(c1[C@@]234)N5[C@H]2[C@H]6[C@@H]7C(C[N@@H+]([C@H]3C7)CC4)=CCO[C@H]6CC5=O,-2.495,14.76975576,0.466503685,0.749207683,-0.492856361,4.794537184,4
CC(C)=CCC[C@@](C)(O)[C@@H](CC1)[C@H]([C@@]12C)[C@H](O)C[C@H]3[C@@]2(C)C[C@@H]([C@@H]4[C@]3(C)CC[C@H](O)C4(C)C)O[C@H](O5)[C@@H]([C@@H](O)[C@H](O)[C@H]5CO)O[C@@H]([C@H](O)[C@H]6O)OC[C@H]6O,-5.0737,11.32422697,2.817453978,0.120820539,-0.393566515,0,26
OCC1=C[C@H](O)[C@@H]([C@@H]12)C(C([O-])=O)=CO[C@H]2O[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,-3.8672,12.19621112,1.944087663,0.247851301,-0.545033102,0,11
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc(cc2O)cc(c23)oc(cc3=O)-c4cc(O)c(cc4)OC,-4.0732,13.58975844,1.037001798,0.301806864,-0.506893135,4.794537184,12
CC(C)=CCCC(=C)[C@@H](CC1)[C@H]([C@@]12C)[C@H](O)C[C@H]3[C@@]2(C)CC[C@@H]4[C@]3(C)CC[C@@H](C4(C)C)O[C@H](O5)[C@@H]([C@@H](O)[C@H](O)[C@H]5CO)O[C@H](O6)[C@H](O)[C@@H](O)[C@H](O)[C@H]6CO,-3.4495,11.16611432,2.601905718,0.119771628,-0.393566515,0,25
O1C[C@H](O)[C@H](O)[C@@H](O)[C@@H]1c(c2O)c(O)c([C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO)c(c24)oc(cc4=O)-c5ccc(O)cc5,-1.4816,14.73124714,1.083894173,0.168678359,-0.507966213,4.794537184,14
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC(=O)/C(C)=C/C=C/[C@@](C)(OC2=O)[C@H](CC3)[C@@]([C@@]234)(OC(=O)C)CCC(=CC4)C(=O)OC,-3.9039,15.26399466,2.639019923,0.134507057,-0.465659983,9.589074368,15
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc(cc2)c(OC)cc2C[C@@]3(O)C(=O)OC[C@@H]3Cc4cc(OC)c(cc4)OC,-4.7602,14.0786353,1.582572709,0.242252322,-0.492869979,0,18
CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@](O)([C@@]12C)C=3[C@H]([C@@H](C2)O)[C@]4(C)[C@H](C(=O)C3)C[C@@H](O)[C@H](C4)O,-3.5901,15.3612939,3.074372595,0.294711815,-0.392457708,4.794537184,17
N1C(=O)CSC(=C12)C(C)(C)C(=CC2=O)CO[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,-5.9936,13.46146525,0.548378376,0.376366629,-0.393566515,9.589074368,10
O=C1C[C@](C)(O)[C@H](C(=O)C)c(c12)cc(O)cc2O,-2.2374,13.0620394,1.139112812,0.693576419,-0.507811475,9.589074368,6
O=C1C[C@@](C)(O)[C@H](C(=O)C)c(c12)cc(O)cc2O,-5.8881,13.0620394,1.139112812,0.693576419,-0.507811475,9.589074368,6
c1cc(O)ccc1[C@@H]([C@H](O)CO)/C=C/c2ccc(O)cc2,-4.6412,9.023078704,0.875875714,0.679341667,-0.507966639,0,9
OC[C@H](C)CCc1c(O)ccc(c1)-c(c(c2=O)OC)oc(c23)cc(O)c(c3O)OC,-4.6341,14.0224701,1.213250033,0.462179382,-0.507675341,4.794537184,14
O=C(O1)C=C[C@@H]([C@@H]12)O[C@@H]([C@H]2O)c3ccccc3,-5.7423,11.865876,0.840501989,0.732904064,-0.453188179,0,2
C1C[N@H+](C)[C@H]2Cc(cccc3)c3c4c2c1cc(c45)OCO5,-3.7612,9.385123772,0.751825869,0.794331855,-0.453559145,0,1
COc(cc1)c(O)cc1-c(c(c2=O)OC)oc(c23)cc(OC)cc3O,-5.8126,13.54397126,0.958916228,0.750637704,-0.506890474,4.794537184,9
CC(C)=CCc(c(O)cc1O)c(c12)oc(-c3ccc(O)cc3)c(c2=O)O[C@H](O4)[C@H](O)[C@H](O)[C@@H](O)[C@@H]4C,-3.4207,14.95485308,1.146627037,0.285737217,-0.507966213,4.794537184,14
C1CO[C@](O2)(C)C[C@H]([C@]123)OC(=O)C3,-4.6683,11.91568594,1.868433485,0.516942166,-0.458958307,4.794537184,1
O1COc(c12)c(OC)c3c4c2c5c(cc(O)c(c5)OC)C[C@@H]4[NH2+]CC3,-4.6541,9.369292092,0.952602513,0.865688371,-0.504247487,0,5
